date,product_id,product_name,region,units_sold,revenue,price,promotion_flag
2014-01-10,SKU028,Product C8,North,27,8680.23,321.49,0
2014-01-10,SKU028,Product C8,South,32,10287.68,321.49,0
2014-01-10,SKU028,Product C8,West,27,8680.23,321.49,0
2014-01-10,SKU029,Product C9,North,31,2780.7,89.7,0
2014-01-10,SKU029,Product C9,East,20,1794.0,89.7,0
2014-01-10,SKU029,Product C9,West,17,1524.9,89.7,0
2014-01-10,SKU030,Product D0,North,32,3605.12,112.66,0
2014-01-10,SKU030,Product D0,East,39,4393.74,112.66,0
2014-01-10,SKU030,Product D0,West,25,2816.5,112.66,0
2014-01-10,SKU032,Product D2,South,18,4567.32,253.74,1
2014-01-10,SKU032,Product D2,East,25,7711.75,308.47,0
2014-01-10,SKU033,Product D3,North,22,5978.06,271.73,0
2014-01-10,SKU033,Product D3,South,43,11684.39,271.73,0
2014-01-10,SKU033,Product D3,East,10,2717.3,271.73,0
2014-01-10,SKU033,Product D3,West,31,8423.63,271.73,0
2014-01-10,SKU034,Product D4,North,4,360.28,90.07,0
2014-01-10,SKU034,Product D4,South,20,1801.4,90.07,0
2014-01-10,SKU035,Product D5,North,3,426.81,142.27,0
2014-01-10,SKU035,Product D5,South,25,3556.75,142.27,0
2014-01-10,SKU035,Product D5,East,26,3699.02,142.27,0
2014-01-10,SKU035,Product D5,West,9,1280.43,142.27,0
2014-01-10,SKU036,Product D6,North,10,1176.1,117.61,0
2014-01-10,SKU036,Product D6,West,9,974.88,108.32,1
2014-01-10,SKU037,Product D7,North,29,12267.0,423.0,0
2014-01-10,SKU037,Product D7,East,7,2961.0,423.0,0
2014-01-10,SKU037,Product D7,West,29,10795.25,372.25,1
2014-01-10,SKU038,Product D8,North,31,3789.13,122.23,0
2014-01-10,SKU039,Product D9,North,39,15774.33,404.47,0
2014-01-10,SKU039,Product D9,South,26,10516.22,404.47,0
2014-01-10,SKU039,Product D9,West,33,13347.51,404.47,0
2014-01-10,SKU040,Product E0,North,38,5365.22,141.19,0
2014-01-10,SKU040,Product E0,South,20,2823.8,141.19,0
2014-01-10,SKU040,Product E0,West,15,2117.85,141.19,0
2014-01-10,SKU041,Product E1,South,16,7319.04,457.44,0
2014-01-10,SKU042,Product E2,North,6,2417.46,402.91,1
2014-01-10,SKU042,Product E2,West,33,14500.86,439.42,0
2014-01-10,SKU043,Product E3,South,23,2626.37,114.19,0
2014-01-10,SKU043,Product E3,West,27,2490.48,92.24,1
2014-01-10,SKU044,Product E4,North,30,6115.8,203.86,0
2014-01-10,SKU044,Product E4,South,31,5292.32,170.72,1
2014-01-10,SKU044,Product E4,West,13,2650.18,203.86,0
2014-01-10,SKU045,Product E5,South,49,3238.41,66.09,1
2014-01-10,SKU045,Product E5,East,16,1280.16,80.01,0
2014-01-10,SKU045,Product E5,West,31,2480.31,80.01,0
2014-01-10,SKU046,Product E6,North,6,785.1,130.85,0
2014-01-10,SKU046,Product E6,South,10,1308.5,130.85,0
2014-01-10,SKU046,Product E6,West,27,3532.95,130.85,0
2014-01-10,SKU047,Product E7,North,19,5207.9,274.1,0
2014-01-10,SKU047,Product E7,South,31,8497.1,274.1,0
2014-01-10,SKU047,Product E7,East,40,10964.0,274.1,0
2014-01-10,SKU047,Product E7,West,16,4385.6,274.1,0
2014-01-10,SKU048,Product E8,North,16,3518.88,219.93,0
2014-01-10,SKU048,Product E8,South,33,7257.69,219.93,0
2014-01-10,SKU048,Product E8,West,15,3298.95,219.93,0
2014-01-10,SKU049,Product E9,North,39,8022.69,205.71,0
2014-01-10,SKU049,Product E9,South,13,2674.23,205.71,0
2014-01-10,SKU049,Product E9,East,17,3497.07,205.71,0
2014-01-11,SKU000,Product A0,North,14,4253.34,303.81,1
2014-01-11,SKU000,Product A0,South,53,17135.96,323.32,0
2014-01-11,SKU000,Product A0,East,4,1293.28,323.32,0
2014-01-11,SKU000,Product A0,West,38,11473.34,301.93,1
2014-01-11,SKU001,Product A1,North,14,5227.04,373.36,0
2014-01-11,SKU001,Product A1,East,27,10080.72,373.36,0
2014-01-11,SKU001,Product A1,West,24,8340.24,347.51,1
2014-01-11,SKU002,Product A2,East,22,2626.14,119.37,0
2014-01-11,SKU002,Product A2,West,23,2745.51,119.37,0
2014-01-11,SKU003,Product A3,South,14,4782.12,341.58,0
2014-01-11,SKU003,Product A3,East,27,7696.08,285.04,1
2014-01-11,SKU003,Product A3,West,64,20424.32,319.13,1
2014-01-11,SKU004,Product A4,North,50,2630.0,52.6,0
2014-01-11,SKU004,Product A4,South,12,587.16,48.93,1
2014-01-11,SKU004,Product A4,East,43,2261.8,52.6,0
2014-01-11,SKU004,Product A4,West,18,946.8,52.6,0
2014-01-11,SKU005,Product A5,North,32,818.24,25.57,0
2014-01-11,SKU005,Product A5,South,39,997.23,25.57,0
2014-01-11,SKU005,Product A5,East,88,1926.32,21.89,1
2014-01-11,SKU005,Product A5,West,26,614.64,23.64,1
2014-01-11,SKU006,Product A6,North,30,3322.2,110.74,1
2014-01-11,SKU006,Product A6,East,31,3631.03,117.13,0
2014-01-11,SKU007,Product A7,North,9,2744.91,304.99,0
2014-01-11,SKU007,Product A7,South,9,2744.91,304.99,0
2014-01-11,SKU008,Product A8,North,14,1504.02,107.43,0
2014-01-11,SKU008,Product A8,South,35,3760.05,107.43,0
2014-01-11,SKU009,Product A9,East,29,6251.24,215.56,0
2014-01-11,SKU009,Product A9,West,34,7329.04,215.56,0
2014-01-11,SKU010,Product B0,North,40,11949.6,298.74,0
2014-01-11,SKU010,Product B0,East,49,12838.0,262.0,1
2014-01-11,SKU010,Product B0,West,50,14937.0,298.74,0
2014-01-11,SKU011,Product B1,North,58,19271.66,332.27,1
2014-01-11,SKU011,Product B1,East,14,5345.48,381.82,0
2014-01-11,SKU011,Product B1,West,32,9914.88,309.84,1
2014-01-11,SKU012,Product B2,North,29,10210.61,352.09,0
2014-01-11,SKU012,Product B2,West,30,10562.7,352.09,0
2014-01-11,SKU013,Product B3,North,45,6577.2,146.16,0
2014-01-11,SKU013,Product B3,East,37,5407.92,146.16,0
2014-01-11,SKU013,Product B3,West,38,5554.08,146.16,0
2014-01-11,SKU014,Product B4,South,15,6807.0,453.8,1
2014-01-11,SKU014,Product B4,East,40,15664.4,391.61,1
2014-01-11,SKU014,Product B4,West,45,21556.35,479.03,0
2014-01-11,SKU015,Product B5,East,39,2343.12,60.08,0
2014-01-11,SKU015,Product B5,West,42,2069.76,49.28,1
2014-01-11,SKU016,Product B6,South,20,1147.8,57.39,0
2014-01-11,SKU016,Product B6,East,38,2180.82,57.39,0
2014-01-11,SKU017,Product B7,North,8,2446.64,305.83,0
2014-01-11,SKU017,Product B7,South,4,1223.32,305.83,0
2014-01-11,SKU017,Product B7,West,34,10398.22,305.83,0
2014-01-11,SKU018,Product B8,North,14,5145.98,367.57,0
2014-01-11,SKU018,Product B8,South,18,6616.26,367.57,0
2014-01-11,SKU019,Product B9,East,69,4222.11,61.19,1
2014-01-11,SKU020,Product C0,West,7,340.27,48.61,0
2014-01-11,SKU021,Product C1,North,7,2914.87,416.41,0
2014-01-11,SKU021,Product C1,East,54,22486.14,416.41,0
2014-01-11,SKU021,Product C1,West,4,1665.64,416.41,0
2014-01-11,SKU022,Product C2,North,27,11984.49,443.87,0
2014-01-11,SKU022,Product C2,East,51,22637.37,443.87,0
2014-01-11,SKU022,Product C2,West,25,11096.75,443.87,0
2014-01-11,SKU023,Product C3,North,51,14937.9,292.9,0
2014-01-11,SKU023,Product C3,South,15,4393.5,292.9,0
2014-01-11,SKU023,Product C3,West,10,2929.0,292.9,0
2014-01-11,SKU024,Product C4,North,38,1233.1,32.45,0
2014-01-11,SKU024,Product C4,South,36,1089.0,30.25,1
2014-01-11,SKU024,Product C4,East,36,1010.16,28.06,1
2014-01-11,SKU024,Product C4,West,18,584.1,32.45,0
2014-01-11,SKU025,Product C5,West,16,6220.8,388.8,0
2014-01-11,SKU026,Product C6,North,12,5149.32,429.11,0
2014-01-11,SKU026,Product C6,South,42,18022.62,429.11,0
2014-01-11,SKU027,Product C7,North,16,2561.76,160.11,1
2014-01-11,SKU027,Product C7,West,25,4906.5,196.26,0
2014-01-11,SKU028,Product C8,North,8,2571.92,321.49,0
2014-01-11,SKU028,Product C8,East,16,5143.84,321.49,0
2014-01-11,SKU029,Product C9,North,31,2780.7,89.7,0
2014-01-11,SKU029,Product C9,South,31,2780.7,89.7,0
2014-01-11,SKU029,Product C9,East,15,1345.5,89.7,0
2014-01-11,SKU029,Product C9,West,14,1255.8,89.7,0
2014-01-11,SKU030,Product D0,West,51,4722.09,92.59,1
2014-01-11,SKU031,Product D1,East,23,8139.47,353.89,0
2014-01-11,SKU031,Product D1,West,34,12032.26,353.89,0
2014-01-11,SKU032,Product D2,North,29,8945.63,308.47,0
2014-01-11,SKU032,Product D2,East,47,14498.09,308.47,0
2014-01-11,SKU033,Product D3,West,18,4891.14,271.73,0
2014-01-11,SKU034,Product D4,North,15,1351.05,90.07,0
2014-01-11,SKU034,Product D4,South,41,3692.87,90.07,0
2014-01-11,SKU034,Product D4,East,32,2882.24,90.07,0
2014-01-11,SKU034,Product D4,West,26,2062.32,79.32,1
2014-01-11,SKU035,Product D5,East,44,5525.96,125.59,1
2014-01-11,SKU036,Product D6,North,7,823.27,117.61,0
2014-01-11,SKU036,Product D6,South,26,3057.86,117.61,0
2014-01-11,SKU036,Product D6,East,9,1058.49,117.61,0
2014-01-11,SKU036,Product D6,West,8,940.88,117.61,0
2014-01-11,SKU037,Product D7,North,30,10797.3,359.91,1
2014-01-11,SKU037,Product D7,East,60,25380.0,423.0,0
2014-01-11,SKU037,Product D7,West,35,14805.0,423.0,0
2014-01-11,SKU038,Product D8,North,72,7539.12,104.71,1
2014-01-11,SKU038,Product D8,South,39,4766.97,122.23,0
2014-01-11,SKU038,Product D8,East,8,977.84,122.23,0
2014-01-11,SKU038,Product D8,West,7,855.61,122.23,0
2014-01-11,SKU039,Product D9,North,24,9707.28,404.47,0
2014-01-11,SKU039,Product D9,South,39,15774.33,404.47,0
2014-01-11,SKU039,Product D9,East,38,15369.86,404.47,0
2014-01-11,SKU039,Product D9,West,40,16178.8,404.47,0
2014-01-11,SKU040,Product E0,North,28,3953.32,141.19,0
2014-01-11,SKU040,Product E0,South,49,6918.31,141.19,0
2014-01-11,SKU040,Product E0,East,32,4518.08,141.19,0
2014-01-11,SKU041,Product E1,North,12,5489.28,457.44,0
2014-01-11,SKU041,Product E1,South,35,16010.4,457.44,0
2014-01-11,SKU041,Product E1,East,30,13723.2,457.44,0
2014-01-11,SKU041,Product E1,West,10,4574.4,457.44,0
2014-01-11,SKU042,Product E2,North,29,12743.18,439.42,0
2014-01-11,SKU042,Product E2,East,16,5671.68,354.48,1
2014-01-11,SKU042,Product E2,West,40,17576.8,439.42,0
2014-01-11,SKU043,Product E3,North,45,4601.25,102.25,1
2014-01-11,SKU043,Product E3,South,16,1827.04,114.19,0
2014-01-11,SKU043,Product E3,West,28,3197.32,114.19,0
2014-01-11,SKU044,Product E4,North,8,1630.88,203.86,0
2014-01-11,SKU044,Product E4,East,16,3261.76,203.86,0
2014-01-11,SKU045,Product E5,South,16,1207.52,75.47,1
2014-01-11,SKU046,Product E6,North,46,5409.6,117.6,1
2014-01-11,SKU046,Product E6,East,14,1831.9,130.85,0
2014-01-11,SKU047,Product E7,North,40,10964.0,274.1,0
2014-01-11,SKU047,Product E7,South,5,1370.5,274.1,0
2014-01-11,SKU047,Product E7,East,33,9045.3,274.1,0
2014-01-11,SKU047,Product E7,West,11,3015.1,274.1,0
2014-01-11,SKU048,Product E8,North,7,1539.51,219.93,0
2014-01-11,SKU048,Product E8,South,8,1759.44,219.93,0
2014-01-11,SKU048,Product E8,East,8,1445.12,180.64,1
2014-01-11,SKU048,Product E8,West,8,1759.44,219.93,0
2014-01-11,SKU049,Product E9,North,19,3908.49,205.71,0
2014-01-11,SKU049,Product E9,South,10,2057.1,205.71,0
2014-01-11,SKU049,Product E9,East,8,1645.68,205.71,0
2014-01-11,SKU049,Product E9,West,5,1028.55,205.71,0
2014-01-12,SKU000,Product A0,North,22,7113.04,323.32,0
2014-01-12,SKU000,Product A0,South,47,13606.03,289.49,1
2014-01-12,SKU000,Product A0,West,17,5496.44,323.32,0
2014-01-12,SKU001,Product A1,North,55,17859.05,324.71,1
2014-01-12,SKU001,Product A1,South,10,3733.6,373.36,0
2014-01-12,SKU001,Product A1,East,35,13067.6,373.36,0
2014-01-12,SKU002,Product A2,South,31,3700.47,119.37,0
2014-01-12,SKU002,Product A2,East,7,835.59,119.37,0
2014-01-12,SKU002,Product A2,West,14,1671.18,119.37,0
2014-01-12,SKU003,Product A3,South,46,15712.68,341.58,0
2014-01-12,SKU003,Product A3,East,27,9222.66,341.58,0
2014-01-12,SKU004,Product A4,North,59,3103.4,52.6,0
2014-01-12,SKU004,Product A4,South,37,1946.2,52.6,0
2014-01-12,SKU004,Product A4,East,6,252.96,42.16,1
2014-01-12,SKU004,Product A4,West,54,2840.4,52.6,0
2014-01-12,SKU005,Product A5,North,49,1252.93,25.57,0
2014-01-12,SKU005,Product A5,West,10,255.7,25.57,0
2014-01-12,SKU006,Product A6,South,18,2108.34,117.13,0
2014-01-12,SKU006,Product A6,West,34,3982.42,117.13,0
2014-01-12,SKU007,Product A7,North,6,1829.94,304.99,0
2014-01-12,SKU007,Product A7,East,46,14029.54,304.99,0
2014-01-12,SKU007,Product A7,West,63,16792.02,266.54,1
2014-01-12,SKU008,Product A8,North,4,429.72,107.43,0
2014-01-12,SKU008,Product A8,South,22,2363.46,107.43,0
2014-01-12,SKU008,Product A8,East,52,5586.36,107.43,0
2014-01-12,SKU008,Product A8,West,14,1217.86,86.99,1
2014-01-12,SKU009,Product A9,North,22,4742.32,215.56,0
2014-01-12,SKU009,Product A9,South,33,7113.48,215.56,0
2014-01-12,SKU009,Product A9,East,36,7760.16,215.56,0
2014-01-12,SKU009,Product A9,West,34,7329.04,215.56,0
2014-01-12,SKU010,Product B0,North,23,6871.02,298.74,0
2014-01-12,SKU010,Product B0,South,47,14040.78,298.74,0
2014-01-12,SKU010,Product B0,East,8,2389.92,298.74,0
2014-01-12,SKU010,Product B0,West,31,9260.94,298.74,0
2014-01-12,SKU011,Product B1,North,19,7254.58,381.82,0
2014-01-12,SKU011,Product B1,South,24,9163.68,381.82,0
2014-01-12,SKU011,Product B1,East,16,6109.12,381.82,0
2014-01-12,SKU011,Product B1,West,33,12600.06,381.82,0
2014-01-12,SKU012,Product B2,South,55,19364.95,352.09,0
2014-01-12,SKU012,Product B2,East,29,10210.61,352.09,0
2014-01-12,SKU012,Product B2,West,25,8802.25,352.09,0
2014-01-12,SKU013,Product B3,North,45,6577.2,146.16,0
2014-01-12,SKU013,Product B3,South,32,4677.12,146.16,0
2014-01-12,SKU013,Product B3,West,46,6305.68,137.08,1
2014-01-12,SKU014,Product B4,North,51,19748.73,387.23,1
2014-01-12,SKU014,Product B4,East,49,23472.47,479.03,0
2014-01-12,SKU014,Product B4,West,49,23472.47,479.03,0
2014-01-12,SKU015,Product B5,North,38,2283.04,60.08,0
2014-01-12,SKU015,Product B5,South,55,3304.4,60.08,0
2014-01-12,SKU015,Product B5,East,16,871.84,54.49,1
2014-01-12,SKU016,Product B6,South,31,1779.09,57.39,0
2014-01-12,SKU016,Product B6,West,20,940.2,47.01,1
2014-01-12,SKU017,Product B7,North,52,15903.16,305.83,0
2014-01-12,SKU017,Product B7,West,25,7645.75,305.83,0
2014-01-12,SKU018,Product B8,South,73,23507.46,322.02,1
2014-01-12,SKU018,Product B8,West,21,7718.97,367.57,0
2014-01-12,SKU019,Product B9,North,8,569.28,71.16,0
2014-01-12,SKU019,Product B9,South,35,2490.6,71.16,0
2014-01-12,SKU019,Product B9,East,27,1921.32,71.16,0
2014-01-12,SKU019,Product B9,West,40,2846.4,71.16,0
2014-01-12,SKU020,Product C0,North,5,243.05,48.61,0
2014-01-12,SKU020,Product C0,South,14,680.54,48.61,0
2014-01-12,SKU020,Product C0,West,23,1118.03,48.61,0
2014-01-12,SKU021,Product C1,South,8,3331.28,416.41,0
2014-01-12,SKU021,Product C1,East,26,10826.66,416.41,0
2014-01-12,SKU022,Product C2,North,4,1775.48,443.87,0
2014-01-12,SKU022,Product C2,South,23,10209.01,443.87,0
2014-01-12,SKU022,Product C2,East,12,5326.44,443.87,0
2014-01-12,SKU022,Product C2,West,7,3107.09,443.87,0
2014-01-12,SKU023,Product C3,North,10,2929.0,292.9,0
2014-01-12,SKU023,Product C3,South,32,9372.8,292.9,0
2014-01-12,SKU024,Product C4,West,21,564.48,26.88,1
2014-01-12,SKU025,Product C5,North,26,10108.8,388.8,0
2014-01-12,SKU025,Product C5,South,7,2721.6,388.8,0
2014-01-12,SKU025,Product C5,West,17,6076.48,357.44,1
2014-01-12,SKU026,Product C6,West,11,4720.21,429.11,0
2014-01-12,SKU027,Product C7,North,14,2747.64,196.26,0
2014-01-12,SKU027,Product C7,South,33,6476.58,196.26,0
2014-01-12,SKU027,Product C7,East,45,8831.7,196.26,0
2014-01-12,SKU028,Product C8,North,22,7072.78,321.49,0
2014-01-12,SKU028,Product C8,East,14,4500.86,321.49,0
2014-01-12,SKU029,Product C9,North,22,1973.4,89.7,0
2014-01-12,SKU029,Product C9,South,29,2374.23,81.87,1
2014-01-12,SKU029,Product C9,East,19,1704.3,89.7,0
2014-01-12,SKU029,Product C9,West,30,2691.0,89.7,0
2014-01-12,SKU030,Product D0,North,31,3492.46,112.66,0
2014-01-12,SKU030,Product D0,South,20,2107.2,105.36,1
2014-01-12,SKU030,Product D0,East,41,4619.06,112.66,0
2014-01-12,SKU031,Product D1,North,8,2831.12,353.89,0
2014-01-12,SKU031,Product D1,South,42,14863.38,353.89,0
2014-01-12,SKU031,Product D1,West,17,6016.13,353.89,0
2014-01-12,SKU032,Product D2,North,56,17274.32,308.47,0
2014-01-12,SKU032,Product D2,South,20,6169.4,308.47,0
2014-01-12,SKU033,Product D3,East,45,12227.85,271.73,0
2014-01-12,SKU033,Product D3,West,24,6521.52,271.73,0
2014-01-12,SKU034,Product D4,North,18,1621.26,90.07,0
2014-01-12,SKU034,Product D4,West,8,720.56,90.07,0
2014-01-12,SKU035,Product D5,South,17,2418.59,142.27,0
2014-01-12,SKU035,Product D5,East,15,2009.25,133.95,1
2014-01-12,SKU036,Product D6,South,29,3410.69,117.61,0
2014-01-12,SKU036,Product D6,West,31,3346.14,107.94,1
2014-01-12,SKU037,Product D7,North,26,10998.0,423.0,0
2014-01-12,SKU037,Product D7,East,38,16074.0,423.0,0
2014-01-12,SKU037,Product D7,West,35,14805.0,423.0,0
2014-01-12,SKU038,Product D8,North,35,4278.05,122.23,0
2014-01-12,SKU038,Product D8,South,64,7066.88,110.42,1
2014-01-12,SKU038,Product D8,East,11,1344.53,122.23,0
2014-01-12,SKU038,Product D8,West,32,3162.88,98.84,1
2014-01-12,SKU039,Product D9,North,28,11325.16,404.47,0
2014-01-12,SKU039,Product D9,South,43,16405.36,381.52,1
2014-01-12,SKU039,Product D9,East,15,6067.05,404.47,0
2014-01-12,SKU039,Product D9,West,15,6067.05,404.47,0
2014-01-12,SKU040,Product E0,North,41,5788.79,141.19,0
2014-01-12,SKU040,Product E0,South,13,1835.47,141.19,0
2014-01-12,SKU040,Product E0,East,19,2682.61,141.19,0
2014-01-12,SKU041,Product E1,North,42,17232.6,410.3,1
2014-01-12,SKU041,Product E1,South,57,26074.08,457.44,0
2014-01-12,SKU042,Product E2,North,19,8348.98,439.42,0
2014-01-12,SKU042,Product E2,South,37,16258.54,439.42,0
2014-01-12,SKU042,Product E2,East,5,2197.1,439.42,0
2014-01-12,SKU042,Product E2,West,45,19773.9,439.42,0
2014-01-12,SKU043,Product E3,North,22,2512.18,114.19,0
2014-01-12,SKU043,Product E3,East,25,2612.0,104.48,1
2014-01-12,SKU043,Product E3,West,23,2111.63,91.81,1
2014-01-12,SKU044,Product E4,North,31,6319.66,203.86,0
2014-01-12,SKU044,Product E4,East,4,815.44,203.86,0
2014-01-12,SKU044,Product E4,West,53,10804.58,203.86,0
2014-01-12,SKU045,Product E5,North,43,3440.43,80.01,0
2014-01-12,SKU045,Product E5,South,41,3280.41,80.01,0
2014-01-12,SKU045,Product E5,East,6,480.06,80.01,0
2014-01-12,SKU045,Product E5,West,23,1840.23,80.01,0
2014-01-12,SKU046,Product E6,North,17,2224.45,130.85,0
2014-01-12,SKU046,Product E6,South,8,1046.8,130.85,0
2014-01-12,SKU046,Product E6,East,9,1177.65,130.85,0
2014-01-12,SKU046,Product E6,West,70,8276.1,118.23,1
2014-01-12,SKU047,Product E7,North,9,2466.9,274.1,0
2014-01-12,SKU047,Product E7,East,19,4188.17,220.43,1
2014-01-12,SKU048,Product E8,North,7,1539.51,219.93,0
2014-01-12,SKU048,Product E8,West,10,2199.3,219.93,0
2014-01-12,SKU049,Product E9,South,36,7405.56,205.71,0
2014-01-12,SKU049,Product E9,East,24,4937.04,205.71,0
2014-01-12,SKU049,Product E9,West,11,2262.81,205.71,0
2014-01-13,SKU000,Product A0,North,20,5963.8,298.19,1
2014-01-13,SKU000,Product A0,South,9,2909.88,323.32,0
2014-01-13,SKU000,Product A0,West,10,3233.2,323.32,0
2014-01-13,SKU001,Product A1,South,22,8213.92,373.36,0
2014-01-13,SKU001,Product A1,West,51,19041.36,373.36,0
2014-01-13,SKU002,Product A2,North,14,1671.18,119.37,0
2014-01-13,SKU002,Product A2,South,39,4655.43,119.37,0
2014-01-13,SKU002,Product A2,East,34,4058.58,119.37,0
2014-01-13,SKU003,Product A3,North,55,18786.9,341.58,0
2014-01-13,SKU003,Product A3,South,9,3074.22,341.58,0
2014-01-13,SKU003,Product A3,West,5,1707.9,341.58,0
2014-01-13,SKU004,Product A4,North,27,1332.99,49.37,1
2014-01-13,SKU004,Product A4,West,16,841.6,52.6,0
2014-01-13,SKU005,Product A5,North,28,715.96,25.57,0
2014-01-13,SKU005,Product A5,South,20,511.4,25.57,0
2014-01-13,SKU005,Product A5,East,51,1304.07,25.57,0
2014-01-13,SKU005,Product A5,West,17,434.69,25.57,0
2014-01-13,SKU006,Product A6,North,44,4502.96,102.34,1
2014-01-13,SKU006,Product A6,South,20,1935.2,96.76,1
2014-01-13,SKU006,Product A6,West,23,2693.99,117.13,0
2014-01-13,SKU007,Product A7,North,12,3659.88,304.99,0
2014-01-13,SKU007,Product A7,South,20,6099.8,304.99,0
2014-01-13,SKU007,Product A7,East,22,6709.78,304.99,0
2014-01-13,SKU007,Product A7,West,12,3659.88,304.99,0
2014-01-13,SKU008,Product A8,North,31,3330.33,107.43,0
2014-01-13,SKU008,Product A8,East,29,2915.95,100.55,1
2014-01-13,SKU008,Product A8,West,38,4082.34,107.43,0
2014-01-13,SKU009,Product A9,North,25,5389.0,215.56,0
2014-01-13,SKU009,Product A9,South,17,3664.52,215.56,0
2014-01-13,SKU009,Product A9,East,10,2155.6,215.56,0
2014-01-13,SKU010,Product B0,North,32,9559.68,298.74,0
2014-01-13,SKU010,Product B0,East,27,8065.98,298.74,0
2014-01-13,SKU010,Product B0,West,8,2246.08,280.76,1
2014-01-13,SKU012,Product B2,North,42,14787.78,352.09,0
2014-01-13,SKU012,Product B2,South,36,12675.24,352.09,0
2014-01-13,SKU012,Product B2,East,21,7393.89,352.09,0
2014-01-13,SKU012,Product B2,West,29,10210.61,352.09,0
2014-01-13,SKU013,Product B3,North,35,5115.6,146.16,0
2014-01-13,SKU013,Product B3,South,38,5554.08,146.16,0
2014-01-13,SKU013,Product B3,East,11,1607.76,146.16,0
2014-01-13,SKU014,Product B4,North,67,30056.87,448.61,1
2014-01-13,SKU014,Product B4,South,23,11017.69,479.03,0
2014-01-13,SKU014,Product B4,West,26,12454.78,479.03,0
2014-01-13,SKU015,Product B5,West,40,2403.2,60.08,0
2014-01-13,SKU016,Product B6,North,19,1090.41,57.39,0
2014-01-13,SKU016,Product B6,South,21,976.71,46.51,1
2014-01-13,SKU016,Product B6,East,34,1951.26,57.39,0
2014-01-13,SKU016,Product B6,West,15,860.85,57.39,0
2014-01-13,SKU017,Product B7,North,9,2752.47,305.83,0
2014-01-13,SKU017,Product B7,South,7,2140.81,305.83,0
2014-01-13,SKU017,Product B7,East,25,7645.75,305.83,0
2014-01-13,SKU017,Product B7,West,30,9174.9,305.83,0
2014-01-13,SKU018,Product B8,North,17,5219.0,307.0,1
2014-01-13,SKU018,Product B8,East,31,10111.27,326.17,1
2014-01-13,SKU018,Product B8,West,38,13967.66,367.57,0
2014-01-13,SKU019,Product B9,North,23,1636.68,71.16,0
2014-01-13,SKU019,Product B9,South,24,1707.84,71.16,0
2014-01-13,SKU019,Product B9,East,25,1779.0,71.16,0
2014-01-13,SKU019,Product B9,West,26,1850.16,71.16,0
2014-01-13,SKU020,Product C0,East,39,1895.79,48.61,0
2014-01-13,SKU021,Product C1,North,12,4996.92,416.41,0
2014-01-13,SKU021,Product C1,South,15,6246.15,416.41,0
2014-01-13,SKU021,Product C1,East,30,12492.3,416.41,0
2014-01-13,SKU021,Product C1,West,49,20404.09,416.41,0
2014-01-13,SKU022,Product C2,North,29,12872.23,443.87,0
2014-01-13,SKU022,Product C2,East,17,7545.79,443.87,0
2014-01-13,SKU022,Product C2,West,7,3107.09,443.87,0
2014-01-13,SKU023,Product C3,South,48,14059.2,292.9,0
2014-01-13,SKU023,Product C3,West,16,4686.4,292.9,0
2014-01-13,SKU024,Product C4,West,36,1168.2,32.45,0
2014-01-13,SKU025,Product C5,North,44,17107.2,388.8,0
2014-01-13,SKU025,Product C5,West,28,10886.4,388.8,0
2014-01-13,SKU026,Product C6,South,6,2574.66,429.11,0
2014-01-13,SKU026,Product C6,East,26,11156.86,429.11,0
2014-01-13,SKU026,Product C6,West,19,8153.09,429.11,0
2014-01-13,SKU027,Product C7,North,31,6084.06,196.26,0
2014-01-13,SKU027,Product C7,East,37,7261.62,196.26,0
2014-01-13,SKU027,Product C7,West,27,5299.02,196.26,0
2014-01-13,SKU028,Product C8,West,43,13824.07,321.49,0
2014-01-13,SKU029,Product C9,North,18,1313.28,72.96,1
2014-01-13,SKU029,Product C9,West,18,1614.6,89.7,0
2014-01-13,SKU030,Product D0,North,3,337.98,112.66,0
2014-01-13,SKU030,Product D0,South,31,3492.46,112.66,0
2014-01-13,SKU030,Product D0,East,70,7093.8,101.34,1
2014-01-13,SKU030,Product D0,West,4,450.64,112.66,0
2014-01-13,SKU031,Product D1,North,23,8139.47,353.89,0
2014-01-13,SKU031,Product D1,South,32,11324.48,353.89,0
2014-01-13,SKU032,Product D2,North,18,5552.46,308.47,0
2014-01-13,SKU032,Product D2,South,44,13572.68,308.47,0
2014-01-13,SKU032,Product D2,East,22,6786.34,308.47,0
2014-01-13,SKU033,Product D3,North,35,9510.55,271.73,0
2014-01-13,SKU033,Product D3,West,16,4347.68,271.73,0
2014-01-13,SKU034,Product D4,North,50,4503.5,90.07,0
2014-01-13,SKU034,Product D4,South,23,2071.61,90.07,0
2014-01-13,SKU035,Product D5,North,36,5121.72,142.27,0
2014-01-13,SKU035,Product D5,West,7,995.89,142.27,0
2014-01-13,SKU036,Product D6,North,8,940.88,117.61,0
2014-01-13,SKU036,Product D6,South,13,1528.93,117.61,0
2014-01-13,SKU036,Product D6,East,9,1058.49,117.61,0
2014-01-13,SKU036,Product D6,West,27,3175.47,117.61,0
2014-01-13,SKU037,Product D7,North,48,20304.0,423.0,0
2014-01-13,SKU037,Product D7,South,30,12690.0,423.0,0
2014-01-13,SKU037,Product D7,East,29,12267.0,423.0,0
2014-01-13,SKU037,Product D7,West,34,14382.0,423.0,0
2014-01-13,SKU038,Product D8,South,27,2836.62,105.06,1
