Price,Close,High,Low,Open,Volume
2000-01-25,3.9358460903167725,4.082992792388161,3.897402251856573,3.9769411192767694,53971979
2000-01-26,3.9358460903167725,3.9358460903167725,3.9358460903167725,3.9358460903167725,0
2000-01-27,3.9318699836730957,4.0697373097386125,3.9106595565327607,4.0140596007352345,26117052
2000-01-28,3.831120491027832,4.0034541897657645,3.797979031375174,3.923915317084681,35562060
2000-01-31,3.6945784091949463,3.8178634998002257,3.6746935791523874,3.7940023342344293,22607247
2000-02-01,3.725069046020508,3.7833977249878457,3.6746941652347695,3.687951020941914,31135985
2000-02-02,3.739649772644043,3.851004041815526,3.7118113742311363,3.809909466934207,24517675
2000-02-03,3.7118120193481445,3.876192148829148,3.6998812107623724,3.7621868947576864,58332652
2000-02-04,3.714463949203491,3.764838381236584,3.6852994962102668,3.762187415323295,29466753
2000-02-07,3.6852993965148926,3.7343482316777856,3.6654145632095636,3.711812432530882,16559674
2000-02-08,3.740976572036743,3.8046078531563445,3.661437695810571,3.672042909330505,47686611
2000-02-09,3.8284695148468018,3.98357027595726,3.794003129391197,3.854982326895753,50720220
2000-02-10,3.760861396789551,3.857633925276398,3.740977013148367,3.857633925276398,19483033
2000-02-11,3.7171149253845215,3.816538638505897,3.705184115837691,3.8125616269325064,20478990
2000-02-14,3.5699679851531982,3.7250689600899456,3.5010343185916852,3.6852992945793184,18048444
2000-02-15,3.493079900741577,3.6322728046354205,3.453310467461436,3.5394777605461614,32393140
2000-02-16,3.588527202606201,3.6587864642502317,3.5659914042071796,3.600458012124118,14320383
2000-02-17,3.601783275604248,3.64950673743403,3.5553860847186325,3.605760287050064,13636351
2000-02-18,3.531524896621704,3.6190178136271722,3.512965881719147,3.604435585735135,11543128
2000-02-21,3.530198574066162,3.6786711130621397,3.499708528889966,3.5527343713390063,20764020
2000-02-22,3.4798238277435303,3.585875516618912,3.4572880296255164,3.562014123053957,18055782
2000-02-23,3.4135420322418213,3.605760590466516,3.393657198512815,3.5925044099361023,12973549
2000-02-24,3.417517900466919,3.5315238220531286,3.320745843215944,3.48114895018079,13982936
2000-02-25,3.4069130420684814,3.526221582295106,3.3804000081099725,3.422820862443587,12145622
2000-02-28,3.4665687084198,3.4930815261614487,3.369795932899787,3.4254734356081102,9731676
2000-02-29,3.196136236190796,3.601784061449015,3.189507582103736,3.5262224037056646,27910212
2000-03-01,3.068873643875122,3.3631671077601,2.941611520237647,3.2610924248503315,61787065
2000-03-02,3.0569419860839844,3.3154434366553853,2.9986135390977493,3.234578968082652,80792300
2000-03-03,2.822303533554077,2.9827067030785943,2.81302391272051,2.9827067030785943,22578892
2000-03-06,2.726855754852295,2.98270554983751,2.6844351299577442,2.8872590875314437,26048319
2000-03-07,2.575732707977295,2.7573462717799204,2.5584990657906554,2.7414386754394573,35483281
2000-03-08,2.416654348373413,2.635385862984622,2.399420486860982,2.635385862984622,24216224
2000-03-09,2.5465688705444336,2.5850125003475473,2.4126787389698348,2.4325633517810936,24864616
2000-03-10,2.4365391731262207,2.5717552972524302,2.402072569621086,2.5452424906833553,14866166
2000-03-13,2.395444393157959,2.5160778444539105,2.362302934251631,2.4736572183935084,18245737
2000-03-14,2.587663173675537,2.587663173675537,2.3662799729443567,2.4365392271529407,23870191
2000-03-15,2.7957897186279297,2.7957897186279297,2.677807448209714,2.782533539283262,25957608
2000-03-16,2.8912365436553955,2.9667984130056917,2.6658767562532346,2.863398137978979,58069085
2000-03-17,2.8912365436553955,2.8912365436553955,2.8912365436553955,2.8912365436553955,0
2000-03-20,2.8912365436553955,2.8912365436553955,2.8912365436553955,2.8912365436553955,0
2000-03-21,2.8766536712646484,2.9614951402178424,2.733483762772788,2.9097951269127775,42703692
2000-03-22,2.9044926166534424,3.00656750179333,2.8103715280131256,2.8872589780866527,25784235
2000-03-23,2.763974189758301,2.9376341626768756,2.738786751995764,2.872677512986106,15495786
2000-03-24,2.806394577026367,2.826279406459314,2.7599969419138977,2.783858782268095,12228211
2000-03-27,2.7573459148406982,2.834233371110992,2.7308331075897856,2.834233371110992,8343200
2000-03-28,2.8196523189544678,2.8368855129739994,2.7043207672726592,2.770603027536641,21743395
2000-03-29,2.7798819541931152,2.9018414537913784,2.753368921596397,2.8395359960690807,20322680
2000-03-30,2.8779799938201904,2.95619281889518,2.6804581871353226,2.7626484736452674,45309089
2000-03-31,3.0529658794403076,3.07550167920638,2.790487603777177,2.8448388224632124,65205142
2000-04-03,3.25181245803833,3.298210097627093,3.0953861238484057,3.0953861238484057,61243775
2000-04-04,3.0264525413513184,3.221322257947585,2.991985261819864,3.221322257947585,59219000
2000-04-05,3.1351561546325684,3.155040991174848,2.8952140966156668,3.0224762398620664,60574793
2000-04-06,3.161224603652954,3.372521402092129,3.073412744369025,3.262756752779855,31219358
2000-04-07,3.3821263313293457,3.3999631065546545,3.1639687780176837,3.1776897687487944,79389040
2000-04-10,3.3094077110290527,3.45210192375732,3.266873661956137,3.4027076118504525,58570946
2000-04-11,3.214735269546509,3.277849868142139,3.162596950621124,3.2243393103332068,23816562
2000-04-12,3.2023861408233643,3.283337737860375,3.1722010839636834,3.2380599195140056,14477779
2000-04-13,3.0789010524749756,3.158480179869354,3.02676250523297,3.158480179869354,30391448
2000-04-14,3.0789010524749756,3.0789010524749756,3.0789010524749756,3.0789010524749756,0
2000-04-17,3.1392722129821777,3.3203839907499155,2.856627799519829,3.0185310278036854,99882369
2000-04-18,3.1831777095794678,3.2655013212618833,3.128295379476815,3.154364655241808,28366121
2000-04-19,3.181805372238159,3.3066623073080392,3.1228065690462694,3.2655007418274633,42194101
2000-04-20,3.1859219074249268,3.2106191788186966,3.0802734915456944,3.1831778956350005,21940954
2000-04-21,3.1859219074249268,3.1859219074249268,3.1859219074249268,3.1859219074249268,0
2000-04-24,3.0720410346984863,3.2243392730636113,3.0349954794653144,3.196898224619872,24270547
2000-04-25,2.996577262878418,3.0459713295586006,2.922485929801304,3.0212740631616692,37584804
2000-04-26,3.169456958770752,3.187294199683762,3.026762760376658,3.084389568340954,38422029
2000-04-27,3.0555760860443115,3.1557362256118706,3.0185303027591806,3.1557362256118706,18435407
2000-04-28,2.9663915634155273,3.1420152636334517,2.949926797821942,3.087132711654834,15938337
2000-05-01,2.9663915634155273,2.9663915634155273,2.9663915634155273,2.9663915634155273,0
2000-05-02,2.799001455307007,2.9910897470625755,2.7784204337292544,2.966392474557893,23714398
2000-05-03,2.8278138637542725,2.8538831362337738,2.6892361666761584,2.82644209116926,12494290
2000-05-04,2.892300605773926,2.963647687943073,2.812720791493478,2.8525110482189295,11412449
2000-05-05,2.9403223991394043,2.9897166898736227,2.849766315988403,2.8826958431445484,19326278
2000-05-08,2.9142544269561768,3.045972128001829,2.89092962617615,2.9499277476431773,15260859
2000-05-09,2.870347261428833,2.914253063550842,2.8031164363822847,2.88406754783702,13254215
2000-05-10,2.8593719005584717,2.943067522397541,2.8470236145280774,2.943067522397541,6007373
2000-05-11,2.816838264465332,2.8648603379591577,2.7990014876517137,2.801745499596778,4012930
2000-05-12,2.7509782314300537,2.8525108247697353,2.7166766985226047,2.838789838715875,8273790
2000-05-15,2.7962563037872314,2.8058608084839776,2.6892359118952647,2.7029562000708034,7898298
2000-05-16,2.8044896125793457,2.8401629314703847,2.785280597640546,2.785280597640546,9186730
2000-05-17,2.8840692043304443,2.9718810920668726,2.8511398920898623,2.8511398920898623,25284351
2000-05-18,3.0583200454711914,3.1694567027419014,2.9238585920150473,2.9238585920150473,66590413
2000-05-19,3.114574432373047,3.169456759131465,3.048715593651573,3.087133152465408,30067840
2000-05-22,3.1392722129821777,3.286082676590274,3.0706691185491,3.1008546479006203,49971427
2000-05-23,3.1680853366851807,3.1968986276288804,3.088506192943642,3.133784021806397,23403774
2000-05-24,3.2449209690093994,3.3190125610373595,3.114575262554337,3.148877046374574,57811377
2000-05-25,3.140644073486328,3.313523807517549,3.1049707550237984,3.238060453747434,50130747
2000-05-26,3.1255509853363037,3.1941540694768893,3.088505664824544,3.131039241389825,34629937
2000-05-29,3.1831777095794678,3.2627570765754705,3.124179128975632,3.1529921833132915,37559655
2000-05-30,3.198269844055176,3.235314923300347,3.155735810802328,3.18317685193174,34484493
2000-05-31,3.3533124923706055,3.4274033545961253,3.2133621019269176,3.272360903326421,93213530
2000-06-01,3.2723605632781982,3.4219147438315636,3.2558957994630093,3.402706202299044,40742449
2000-06-02,3.6661431789398193,3.6661431789398193,3.2901986141706354,3.2901986141706354,133243912
2000-06-05,3.5755865573883057,3.8829284480698654,3.526192483103078,3.704560465586472,80119934
2000-06-06,3.6757466793060303,3.7292569934828363,3.542656547056532,3.5947948556778164,37786443
2000-06-07,3.58381986618042,3.730630339804777,3.5673550944263317,3.718281819253439,27033571
2000-06-08,3.653794050216675,3.6771188463336153,3.581074485176124,3.594795241373968,28976790
2000-06-09,3.640073299407959,3.7813954803626864,3.622236526075523,3.649677805454984,53137390
2000-06-12,3.5440282821655273,3.685350660727184,3.526191280250549,3.6702579025902007,31889854
2000-06-13,3.4507298469543457,3.5399134950215694,3.3931030343843647,3.528936981489849,58838645
2000-06-14,3.520704507827759,3.622237142275652,3.5001239526415797,3.55363404868495,38798875
2000-06-15,3.489147186279297,3.5316807656226006,3.471310178147706,3.526192509210621,11367725
2000-06-16,3.5769591331481934,3.607144194481366,3.478170748653632,3.524820579578712,35868320
2000-06-19,3.538541555404663,3.5947956602258637,3.5124722787310643,3.5947956602258637,17702251
2000-06-20,3.4946346282958984,3.5673537174869514,3.4713093691880847,3.541284447341056,16517462
2000-06-21,3.3876149654388428,3.522077147128996,3.378010457301859,3.522077147128996,15037259
2000-06-22,3.423288106918335,3.4562176431251217,3.3107789747402445,3.398590838234814,20897050
2000-06-23,3.3848700523376465,3.498750474422461,3.369777292187571,3.4287758611306187,22703961
2000-06-26,3.3423361778259277,3.4027067552349695,3.3217551614483494,3.4027067552349695,10697176
2000-06-27,3.3190112113952637,3.413683089435863,3.305290223778363,3.3615445483871387,26534524
2000-06-28,3.346451759338379,3.358800273475867,3.2984297081244147,3.3203824926706207,6728862
2000-06-29,3.3299875259399414,3.38898562509935,3.320382788561727,3.3574285673322652,10810650
2000-06-30,3.2504091262817383,3.3697785472261454,3.2353163605105206,3.308035944200516,16049103
2000-07-03,3.4685659408569336,3.537168791959079,3.2655011659927013,3.2901979686548857,56295961
2000-07-04,3.520704507827759,3.5755868428661834,3.471310429598866,3.4850311881511433,29639609
2000-07-05,3.489147186279297,3.5879355686380463,3.471310178147706,3.5371690220345795,24021460
2000-07-06,3.5097267627716064,3.5454005360453653,3.4027063751775812,3.5193312670826353,16716358
2000-07-07,3.703188180923462,3.751210478821073,3.5399129740194177,3.5522614916609334,81293787
2000-07-10,3.683979034423828,3.7566985980139216,3.6524219716630983,3.70456005178166,42544070
2000-07-11,3.8184404373168945,3.865090255402516,3.6387007263148727,3.6688862454538316,67416043
2000-07-12,3.8582305908203125,3.970739479728749,3.817069023883489,3.963878752458931,77912702
2000-07-13,3.8637192249298096,3.963879140845975,3.8129531475661502,3.910369285030597,53997609
2000-07-14,3.788254976272583,3.907624349997727,3.7676744274810283,3.869206564267873,32470671
2000-07-17,3.9501593112945557,3.9789721329682393,3.8033486276335355,3.8033486276335355,68707146
2000-07-18,3.8527424335479736,3.998181092440322,3.8280456325900936,3.957019058339982,49220817
2000-07-19,3.696329355239868,3.8966497141475176,3.663399808774577,3.8815569470866924,45092097
2000-07-20,3.736117362976074,3.895276071523009,3.704559835940303,3.7525818962348354,95628972
2000-07-21,3.452101230621338,3.7855116620280542,3.419171695961905,3.756698610522114,90100127
2000-07-24,3.1968982219696045,3.3642896893992607,3.1763176687107344,3.325871895330252,35581830
2000-07-25,3.292942523956299,3.3464528469622947,3.0185306469599404,3.158480363965056,51791554
2000-07-26,3.195526123046875,3.375266103639986,3.1763175761573894,3.3478248229617225,31763289
2000-07-27,3.233943462371826,3.2517802353319425,3.1516200920655475,3.180433143491477,30231398
2000-07-28,3.243548631668091,3.3478250388563398,3.194154323261875,3.1996425797514547,38571553
2000-07-31,3.2366883754730225,3.277849949637792,3.198270813029818,3.2655014307769847,15758730
2000-08-01,3.239431858062744,3.3176392147188847,3.224339095802926,3.249036597381021,33231060
2000-08-02,3.2353157997131348,3.2874543513191448,3.205130739516693,3.276477838671235,27424951
2000-08-03,3.154364585876465,3.2490367139236893,3.1104587693712182,3.2380602015331608,35928860
2000-08-04,3.1214356422424316,3.2106192913369456,3.1008546208691627,3.1625972188751788,25928237
2000-08-07,2.967764377593994,3.13378335905599,2.9252303366372208,3.1255508587806164,28735718
2000-08-08,3.0157861709594727,3.0926215245280053,2.940323289287342,2.9883451230786977,31845006
2000-08-09,3.076157569885254,3.1214358667748012,3.040484247515518,3.05832079217193,12078438
2000-08-10,3.022646188735962,3.0953652748109923,3.0116696789403323,3.0734122552197327,11791449
2000-08-11,2.9416961669921875,3.045972599349151,2.900534116856809,3.0240198011490698,22917070
2000-08-14,2.8991613388061523,2.9636484092190942,2.853883515214313,2.9636484092190942,30693363
2000-08-15,2.8991613388061523,2.8991613388061523,2.8991613388061523,2.8991613388061523,0
2000-08-16,2.9540438652038574,3.0020659328970254,2.9087658091243003,2.9458115973061525,23865881
2000-08-17,2.9375789165496826,3.0102977834850244,2.9266024046533397,2.956787928896712,25003774
2000-08-18,2.9224863052368164,2.960903865799617,2.8964174959872766,2.960903865799617,14384984
2000-08-21,2.9513001441955566,2.985601458027597,2.918370836305419,2.936207379663943,16017257
2000-08-22,3.059692621231079,3.085761899800721,2.9375794294416226,2.9650204809167415,33396328
2000-08-23,3.0843896865844727,3.1502485319790674,3.059692415636727,3.100854456197342,28791894
2000-08-24,3.029507637023926,3.084389974465712,2.9938338496713244,3.084389974465712,14599749
2000-08-25,3.022646188735962,3.0583194959865385,2.9993209306276385,3.0075534295027677,13633661
2000-08-28,3.037738561630249,3.0706680918819083,3.019902024064958,3.032250306588306,15927899
2000-08-29,3.0130422115325928,3.055576252696196,3.0061819499743243,3.02950697910655,15673041
2000-08-30,3.022646188735962,3.056947490526288,3.0130416844005827,3.040482958889657,9660556
2000-08-31,2.991089105606079,3.0308786681580075,2.977368349811108,3.0185303841391744,8468429
2000-09-01,2.991089105606079,2.991089105606079,2.991089105606079,2.991089105606079,0
2000-09-04,3.043227434158325,3.0843894718532927,3.0048098741264266,3.011670369113499,17195474
2000-09-05,3.0528318881988525,3.0871331972600426,3.0363671200153637,3.0583201442600156,14286507
2000-09-06,3.1022257804870605,3.1392715650241128,3.0459714504308466,3.06243621766322,31863921
2000-09-07,3.103598117828369,3.1680849549206527,3.0939940770992913,3.1145746304896353,22273647
2000-09-08,3.061065196990967,3.106343026681313,3.0542044677760045,3.1008547695890125,10419662
2000-09-11,3.048715829849243,3.1241791806490893,3.0322510606290605,3.0871333916394588,12176061
2000-09-12,2.996577262878418,3.0459713295586006,2.9814845019167846,3.043227085267013,18255961
2000-09-13,2.9622766971588135,3.013042782138119,2.9581604462215814,2.9979500174061995,8002973
2000-09-14,2.923858642578125,2.9814847477133037,2.9115096587763367,2.9526716951457144,6702751
2000-09-15,2.879952907562256,2.960904051135835,2.8607438930216076,2.9554157945609187,10414194
2000-09-18,2.7907681465148926,2.8511387217217927,2.7715596025616787,2.8264419224718758,7810401
2000-09-19,2.6755146980285645,2.8127205979061936,2.664538421806068,2.771559270750829,21732797
2000-09-20,2.7262818813323975,2.7715599346918887,2.67139955484537,2.7111891191936146,21436689
2000-09-21,2.7427470684051514,2.7990014092146414,2.7166777903730854,2.764700095578071,11950324
2000-09-22,2.6220054626464844,2.7249096200345884,2.6069127006324164,2.7249096200345884,14195190
2000-09-25,2.638469934463501,2.796256400189034,2.615144441616596,2.6686549889926057,10015494
2000-09-26,2.6261210441589355,2.681003365959026,2.6027962496657886,2.681003365959026,15367582
2000-09-27,2.623377561569214,2.648074364452087,2.587703780364536,2.6343540737772893,5922361
2000-09-28,2.591820478439331,2.6480748219024792,2.5863322213872064,2.620633536641855,6452595
2000-09-29,2.5877034664154053,2.620632765987671,2.572611171809864,2.613772738010987,6208762
2000-10-02,2.5877034664154053,2.5877034664154053,2.5877034664154053,2.5877034664154053,0
2000-10-03,2.624748945236206,2.657678476979647,2.5657503756551634,2.5671228473272594,13425005
2000-10-04,2.698840856552124,2.7550951892207403,2.6069127433616144,2.6343540233565856,17557964
2000-10-05,2.668654680252075,2.752350039417521,2.6617944201930586,2.7057002244048474,8710605
2000-10-06,2.6576788425445557,2.6878643673231575,2.638470295970649,2.642586080155255,4857671
2000-10-09,2.6329822540283203,2.661795309289,2.6233777469035067,2.637098038547604,3693614
2000-10-10,2.5314488410949707,2.66179448453759,2.5177283206452663,2.6137724299068155,13515325
2000-10-11,2.416196584701538,2.5355659941633872,2.401103820382146,2.504008459601993,13084263
2000-10-12,2.3887555599212646,2.43952164406341,2.373662795438233,2.390127565858751,10530999
2000-10-13,2.4628469944000244,2.5300778512588575,2.333873304619739,2.359942583606806,30175953
2000-10-16,2.4559860229492188,2.579471431831646,2.4189407032584054,2.516356605143243,19118958
2000-10-17,2.4258010387420654,2.5012643853098684,2.387383246049472,2.4216845553467783,15623242
2000-10-18,2.4779391288757324,2.497148376666559,2.4216847897378884,2.4422658103651416,14787638
2000-10-19,2.664539337158203,2.7262821648006397,2.4985201016538445,2.5081246088368783,50289105
2000-10-20,2.80723237991333,2.878579458103364,2.7303972800688063,2.7372577732505294,57930764
2000-10-23,2.64121413230896,2.8099776015577764,2.630237619977361,2.7743038199516463,23092740
2000-10-24,2.6220054626464844,2.675515316853248,2.6014244447233783,2.6329819744645597,16584449
2000-10-25,2.6919798851013184,2.730397673617777,2.622005268352647,2.6343537849687273,30962594
2000-10-26,2.7386302947998047,2.7578388403242666,2.6823759647280685,2.6892362261459044,13915200
2000-10-27,2.7262818813323975,2.799000981406973,2.7111891191936146,2.7441186549199457,12016420
2000-10-30,2.6274938583374023,2.7235377592129297,2.61377310130644,2.7235377592129297,11103321
2000-10-31,2.6508190631866455,2.66453958926899,2.6110294909364655,2.6274942620694217,13731070
2000-11-01,2.7358856201171875,2.752350386167192,2.654934494610955,2.6960960601507176,30632235
2000-11-02,2.8387904167175293,2.866231695242124,2.741374052747853,2.741374052747853,53442635
2000-11-03,2.8991613388061523,2.9499274187510744,2.8470234860940535,2.8758365406266444,55603611
2000-11-06,2.896418333053589,2.9595327153123887,2.882697571981393,2.92797540765452,39876549
2000-11-07,2.8909294605255127,2.9307190299205237,2.8538836698704197,2.873092218561836,28902927
2000-11-08,2.9252305030822754,2.9869730933764544,2.881324686990511,2.8909291935059906,41546314
2000-11-09,2.904648542404175,2.9348340579341894,2.8813237526784574,2.9087647914413206,15285776
2000-11-10,2.794884443283081,2.9128818176193985,2.785279938088022,2.906021090533617,22436422
2000-11-13,2.8483943939208984,2.8785794451115816,2.704328465834221,2.7550945303635754,27703213
2000-11-14,2.960904121398926,2.9828571482195416,2.849767447497562,2.864860211700958,35313329
2000-11-15,2.977367877960205,3.070667977129755,2.9567873301714562,3.0130416509281015,51650223
2000-11-16,2.938951253890991,3.0555766476849233,2.926602734878467,3.00892635033322,37045059
2000-11-17,2.9622766971588135,2.984229724748188,2.8977898534077,2.9238591319343064,16549219
2000-11-20,2.9856011867523193,3.0048099673643085,2.945811619711101,2.9663921730834564,18561135
2000-11-21,2.9924609661102295,3.045971281861451,2.952671405488413,2.952671405488413,36319260
2000-11-22,3.043227434158325,3.103598018812375,3.002065862577091,3.0253908929739106,63253019
2000-11-23,3.062436819076538,3.089878103186187,2.996577970270276,3.022647248438666,33970947
2000-11-24,3.1804330348968506,3.1927820177876836,3.07615664510572,3.0816446676228155,85242562
2000-11-27,3.287454128265381,3.3052906687869332,3.188665754193855,3.2078745334959446,75651201
2000-11-28,3.324500799179077,3.3670341532197434,3.273734243320378,3.2929432607927334,53816133
2000-11-29,3.261384963989258,3.3697778478880935,3.2078746414531993,3.3066627857924664,63294269
2000-11-30,3.378009796142578,3.4274038670493674,3.238060083944582,3.2778496485942243,115983125
2000-12-01,3.362917900085449,3.449357301399061,3.3286161212372067,3.354685398583667,85375610
2000-12-04,3.4315202236175537,3.4822862983839746,3.378009671369235,3.3972186831740063,65968576
2000-12-05,3.483659029006958,3.519332347114715,3.4521017285326625,3.4521017285326625,47397681
2000-12-06,3.457590103149414,3.5522622472427905,3.4301490505789274,3.53991372697469,72361362
2000-12-07,3.5550057888031006,3.5618660505880855,3.4301483717571597,3.4301483717571597,93875263
2000-12-08,3.5893073081970215,3.6469338797192252,3.553633527637247,3.5591215505852087,84689120
2000-12-11,3.5316803455352783,3.633212960551326,3.5097273224986356,3.6071436874311003,43335111
2000-12-12,3.469937324523926,3.5371681578235457,3.4466125317928906,3.5371681578235457,40906524
2000-12-13,3.513843536376953,3.5399128092285714,3.4617056898442593,3.497379002325965,46451381
2000-12-14,3.4973788261413574,3.5906787022719717,3.4850303096967634,3.498750598676846,45367028
2000-12-15,3.379382610321045,3.5097278294658074,3.362917840665288,3.472682738646784,43262460
2000-12-18,3.401334762573242,3.4274033335902425,3.2243385925163315,3.2243385925163315,27633286
2000-12-19,3.4781713485717773,3.5454022113470027,3.421916534637217,3.421916534637217,64747274
2000-12-20,3.446613311767578,3.493262907786534,3.406823511762001,3.4589615971509056,20058953
2000-12-21,3.4315202236175537,3.478170281331682,3.36291737578731,3.416427461921926,20787049
2000-12-22,3.347824811935425,3.512472029348997,3.327243793230296,3.4548452235860085,31475890
2000-12-25,3.347824811935425,3.347824811935425,3.347824811935425,3.347824811935425,0
2000-12-26,3.3080356121063232,3.4191722863954284,3.294314853767123,3.3615454742618147,24120347
2000-12-27,3.347824811935425,3.399962895467106,3.265501203228639,3.320383531347541,20257225
2000-12-28,3.3944740295410156,3.4274033272739475,3.3601727262893832,3.3601727262893832,16323571
2000-12-29,3.5700981616973877,3.586562930168901,3.410939432310028,3.413683676917047,69317049
2001-01-01,3.6263527870178223,3.701816130742843,3.5673542109693823,3.5865627570067766,51890601
2001-01-02,3.6935837268829346,3.710048494989711,3.624981109080188,3.63595738809451,43690227
2001-01-03,3.733372926712036,3.792371731589036,3.666142088171998,3.7182806319396273,71681783
2001-01-04,3.6908397674560547,3.8115809282043545,3.646933721324418,3.7841396493720816,72563820
2001-01-05,3.6510508060455322,3.7429789480918925,3.630470480495593,3.7169096656494185,43043313
2001-01-08,3.5399134159088135,3.670259336392257,3.5179606223928825,3.6249815104069283,42258969
2001-01-09,3.485029697418213,3.574213541103305,3.4726814161999022,3.5220754733003243,38595811
2001-01-10,3.485029697418213,3.592050076783529,3.460332435811207,3.509726492911629,45969931
2001-01-11,3.4795422554016113,3.519331818220032,3.457589232428104,3.5124717898618725,22998431
2001-01-12,3.5111005306243896,3.5714711235790295,3.4315209219558103,3.4987515447270017,45433321
2001-01-15,3.6373300552368164,3.6606550893651986,3.5220771236459716,3.53442541065034,65604181
2001-01-16,3.6085164546966553,3.6743752961424554,3.5893074414382755,3.662026311823684,42945067
2001-01-17,3.4205431938171387,3.601654908385047,3.395846396074405,3.567353606195015,70627548
2001-01-18,3.5042386054992676,3.5261916256463763,3.386241937907424,3.453472537730102,59448566
2001-01-19,3.4932634830474854,3.5591223365929685,3.4740549323738215,3.5152165119149505,45258595
2001-01-22,3.553633689880371,3.5783309595580692,3.493262871071063,3.51247211755024,41636082
2001-01-23,3.587934970855713,3.648305548272325,3.575585988136676,3.5893069764659,49045450
2001-01-24,3.6263527870178223,3.655166072187625,3.5700979893301956,3.6359572930933752,55701679
2001-01-25,3.5810742378234863,3.644189292471737,3.549517176613038,3.5961669986815687,34720720
2001-01-26,3.5810742378234863,3.5810742378234863,3.5810742378234863,3.5810742378234863,0
2001-01-29,3.51933217048645,3.589307496482875,3.405451260261994,3.5687264771209493,28038167
2001-01-30,3.7127928733825684,3.729257642082901,3.512472103504024,3.512472103504024,66914235
2001-01-31,3.769047498703003,3.8582313780433037,3.707304902643136,3.732001708010195,118599154
2001-02-01,3.75532603263855,3.823929111379203,3.649677636302073,3.734745481907304,79373135
2001-02-02,3.9131128787994385,3.9309496508716633,3.732000913804708,3.7347453911340325,110114588
2001-02-05,4.090109348297119,4.150479940184505,3.9117420506268608,3.9350668507614874,151982659
2001-02-06,4.188897132873535,4.221826670828312,4.042087150121764,4.106573521043466,130730474
2001-02-07,4.165571689605713,4.214965755830371,4.085992567849842,4.214965755830371,80375344
2001-02-08,4.353545188903809,4.376870457540741,4.173805633832202,4.1765496459913,145070984
2001-02-09,4.4687981605529785,4.515448229623405,4.386474536670687,4.386474536670687,117667282
2001-02-12,4.33021879196167,4.486633486917118,4.298661032353408,4.4701689539110525,72908001
2001-02-13,4.343940734863281,4.435868158293122,4.268476915831378,4.335707767379893,85685789
2001-02-14,4.353545188903809,4.415288492223472,4.267105776152256,4.335708410698911,78834530
2001-02-15,4.35080099105835,4.41803184971305,4.323359938410835,4.387846785023548,59968951
2001-02-16,4.212222576141357,4.363148799117496,4.2012460642377105,4.349428275766367,52107468
2001-02-19,4.260242938995361,4.36314777213488,4.201245075363191,4.238289920355293,52507379
2001-02-20,4.302777290344238,4.361775621274879,4.272592238693143,4.272592238693143,69215170
2001-02-21,4.378240585327148,4.438611154283578,4.3247298104034995,4.352171317102686,115409467
2001-02-22,4.261617183685303,4.374125862233494,4.2314316556179685,4.363149348946624,56571997
2001-02-23,4.171060562133789,4.3974501308575915,4.143619049172027,4.32198725202547,112026299
2001-02-26,4.234176158905029,4.289058731710023,4.048948116594691,4.19850260311024,103699823
2001-02-27,4.33021879196167,4.374124834796064,4.1436185760291595,4.273964465901143,111777034
2001-02-28,4.239663124084473,4.430378655897392,4.1847805710226895,4.361776047212239,92215988
2001-03-01,4.4729132652282715,4.579933902233805,4.175176615825381,4.175176615825381,137195609
2001-03-02,4.311009883880615,4.649908050265915,4.269847855669765,4.555236177774123,90746097
2001-03-05,4.084620952606201,4.387846123428206,4.05031917585498,4.348056323420488,77691115
2001-03-06,4.084620952606201,4.084620952606201,4.084620952606201,4.084620952606201,0
2001-03-07,4.09422492980957,4.238290890165739,3.9830885049484768,4.157339989370225,35681643
2001-03-08,4.142247200012207,4.225942577798813,4.0407145827672695,4.064039845048387,35120791
2001-03-09,3.896648406982422,4.091480908901443,3.8115810231260268,4.091480908901443,30159317
2001-03-12,3.6208653450012207,4.0269949739697095,3.528937212936585,3.8170701293993377,34290727
2001-03-13,3.0473434925079346,3.530308372362709,3.041855236698244,3.530308372362709,60086593
2001-03-14,3.415055513381958,3.4713098448829243,2.9910892028651337,2.9910892028651337,35824701
2001-03-15,3.6455605030059814,3.689466540146667,3.294313604221315,3.294313604221315,38348078
2001-03-16,3.446613311767578,3.752582494201374,3.2929426011152185,3.623608820429416,32203862
2001-03-19,3.6579103469848633,3.699071916932246,3.320383422515976,3.320383422515976,27478616
2001-03-20,3.6181204319000244,3.7868838995104666,3.561866098067787,3.7018162793517213,20490478
2001-03-21,3.7635586261749268,3.808836444857232,3.5700979020270567,3.5755861577850405,23845095
2001-03-22,3.696329355239868,3.800605786266088,3.6496790478855723,3.759443736656007,16868963
2001-03-23,3.6565377712249756,3.7320011134307434,3.5275645760539502,3.7320011134307434,28174350
2001-03-26,3.6592824459075928,3.699072011148215,3.57009810985596,3.594795378733034,10591984
2001-03-27,3.5769591331481934,3.67711929045431,3.5646101481047183,3.6606547539192857,9133118
2001-03-28,3.611260175704956,3.6743752376266507,3.582447122389983,3.6071439253498747,10390844
2001-03-29,3.513843536376953,3.631840917454684,3.471309729474347,3.5947951331978425,15712065
2001-03-30,3.357428550720215,3.603026848804945,3.3244992546009926,3.519331253470207,18153137
2001-04-02,3.1763179302215576,3.324500396288349,3.1557369091544767,3.324500396288349,13908165
